>
#Duero-Ebro
41.059727	-0.517036
41.082485	-0.492147
41.091038	-0.516128
41.102783	-0.574478
41.116215	-0.611808
41.127415	-0.633217
41.130619	-0.650606
41.143284	-0.674358
41.117359	-0.701850
41.109032	-0.725450
41.133053	-0.745142
41.137947	-0.758789
41.108974	-0.754583
41.093929	-0.777692
41.071278	-0.813406
41.067978	-0.861831
41.064083	-0.900586
41.033932	-0.882747
41.010124	-0.868467
41.046368	-0.927147
41.065331	-0.961158
41.060951	-0.993569
41.056446	-1.016281
41.057961	-1.033172
41.093430	-1.018914
41.134247	-1.025564
41.176640	-1.044275
41.214546	-1.060236
41.255482	-1.063558
41.264088	-1.105636
41.266285	-1.149622
41.280083	-1.195981
41.282513	-1.227189
41.287724	-1.248667
41.311543	-1.260922
41.341473	-1.286297
41.369968	-1.293178
41.380295	-1.308842
41.402840	-1.325464
41.410381	-1.348894
41.415051	-1.359958
41.421295	-1.361194
41.445702	-1.370133
41.470562	-1.370511
41.501556	-1.367858
41.521713	-1.390136
41.545704	-1.392394
41.595181	-1.392569
41.657700	-1.381431
41.657391	-1.421842
41.678753	-1.464642
41.719131	-1.513978
41.748760	-1.584986
41.757736	-1.622292
41.803539	-1.661128
41.809250	-1.697689
41.826069	-1.747300
41.794670	-1.742447
41.783718	-1.765886
41.800190	-1.821642
41.829865	-1.841939
41.860352	-1.878181
41.872276	-1.917928
41.859749	-1.934058
41.841175	-1.957775
41.808643	-1.974331
41.798267	-2.005381
41.809261	-2.046678
41.858746	-2.037519
41.864563	-1.986358
41.883125	-1.951283
41.910320	-1.943194
41.925213	-1.909144
41.925686	-1.868269
41.977554	-1.873622
42.022152	-1.872806
42.058624	-1.899394
42.090843	-1.952967
42.122856	-1.987497
42.128201	-2.066486
42.145817	-2.141053
42.172302	-2.212886
42.217091	-2.258261
42.253876	-2.282350
42.289959	-2.281775
42.324169	-2.353883
42.323128	-2.423753
42.293716	-2.477167
42.283985	-2.526870
42.281815	-2.562136
42.279995	-2.619931
42.239616	-2.728447
42.248848	-2.761536
42.269901	-2.801747
42.292130	-2.861411
42.304073	-2.927531
42.314400	-3.014100
42.317932	-3.076117
42.315983	-3.124350
42.315208	-3.176264
42.307430	-3.241900
42.303391	-3.272242
42.285793	-3.304053
42.280396	-3.315569
42.278988	-3.312817
42.278122	-3.318081
42.279915	-3.336264
42.279991	-3.343675
42.280399	-3.361883
42.279926	-3.383811
42.277817	-3.403605
42.271332	-3.422539
42.269455	-3.469181
42.271355	-3.502183
42.212837	-3.540353
42.221828	-3.600070
42.190590	-3.603250
42.202084	-3.663850
42.188004	-3.687450
42.143158	-3.652853
42.106274	-3.608961
42.081085	-3.564036
42.052292	-3.529350
42.035210	-3.548661
42.014538	-3.578775
41.988071	-3.547467
41.971226	-3.540014
41.953072	-3.569453
41.945438	-3.620853
41.961391	-3.695314
41.967091	-3.790503
41.945480	-3.755397
41.935314	-3.620367
41.912582	-3.511967
41.880692	-3.441839
41.842747	-3.369114
41.812313	-3.315044
41.793228	-3.229247
41.753471	-3.190470
41.704742	-3.152522
41.707542	-3.116961
41.721523	-3.094022
41.700836	-3.039353
41.693874	-2.963600
41.718586	-2.954164
41.719280	-2.920164
41.681896	-2.877881
41.669216	-2.795578
41.671101	-2.737092
41.646507	-2.693378
41.635841	-2.644425
41.624371	-2.561572
41.642445	-2.488267
41.625553	-2.430058
41.583443	-2.378164
41.550205	-2.273520
41.530380	-2.154467
41.487228	-2.102853
41.453007	-2.039394
41.444294	-2.008603
41.442829	-1.983036
41.446960	-1.972208
41.447567	-1.968222
41.436169	-1.951872
41.405464	-1.926200
41.399593	-1.931297
41.398727	-1.933767
41.400581	-1.934308
41.397278	-1.951500
41.396725	-1.978950
41.376804	-2.004672
41.347382	-1.984736
41.316147	-1.945097
41.300224	-1.911914
41.279362	-1.884411
41.239246	-1.850675
41.194305	-1.797725
41.181305	-1.832569
41.172543	-1.892453
41.166565	-1.933986
41.155735	-1.943808
41.131824	-1.965650
41.120880	-1.970306
41.129757	-2.029778
41.142445	-2.085794
41.155556	-2.163980
41.184277	-2.196414
41.159721	-2.246436
41.184013	-2.289078
41.208412	-2.363045
41.226154	-2.389544
41.230515	-2.439872
41.262199	-2.462336
41.284931	-2.512464
41.294434	-2.571214
41.283783	-2.608628
41.298950	-2.635897
41.297672	-2.671228
41.303623	-2.698456
41.326199	-2.700297
41.349415	-2.759064
41.369907	-2.791136
41.350559	-2.820847
41.374523	-2.888189
41.406902	-2.917292
41.447479	-2.874886
41.457012	-2.914917
41.434826	-3.010550
41.405609	-3.027942
41.418720	-3.064236
41.393646	-3.082736
41.381451	-3.100958
41.407024	-3.104400
41.412518	-3.140556
41.403122	-3.183097
41.421997	-3.204378
41.401585	-3.272403
41.396267	-3.313020
41.378670	-3.301442
41.363972	-3.282206
41.351997	-3.259583
41.341507	-3.267989
41.332207	-3.280331
41.304993	-3.295108
41.308891	-3.316036
41.299633	-3.332625
41.298672	-3.351200
41.305542	-3.371167
41.298836	-3.391050
41.286438	-3.417103
41.275429	-3.444950
41.231709	-3.443178
41.210979	-3.465369
41.224182	-3.501033
41.226639	-3.545670
41.203796	-3.593070
41.177013	-3.638664
41.184303	-3.660136
41.212296	-3.650383
41.214687	-3.694108
41.182266	-3.728189
41.168415	-3.754755
41.188805	-3.777319
41.209148	-3.793214
41.226284	-3.810972
41.196705	-3.826750
41.192860	-3.837420
41.181080	-3.868200
41.165966	-3.922681
41.138603	-3.969939
41.118511	-4.001339
41.110371	-4.032942
41.094452	-4.077322
41.071060	-4.095042
41.044136	-4.092158
41.010868	-4.115967
40.991390	-4.136661
40.963615	-4.154955
40.930508	-4.159947
40.896725	-4.170683
40.869663	-4.197400
40.848152	-4.240695
40.834854	-4.256750
40.829861	-4.286069
40.805264	-4.294592
40.787819	-4.313353
40.787220	-4.366792
40.775105	-4.431106
40.768475	-4.487547
40.779991	-4.532230
40.775150	-4.585353
40.783157	-4.654500
40.778248	-4.718783
40.754280	-4.745250
40.761044	-4.812275
40.774006	-4.871506
40.760559	-4.907036
40.733723	-4.953617
40.703556	-5.020342
40.728813	-5.032014
40.775261	-4.980786
40.810547	-4.955989
40.801956	-4.977970
40.800476	-5.003628
40.787560	-5.013486
40.789017	-5.048825
40.804916	-5.094564
40.804798	-5.163720
40.784946	-5.217556
40.756699	-5.285745
40.701206	-5.327889
40.683380	-5.343942
40.676510	-5.372789
40.656693	-5.408686
40.640930	-5.482578
40.675510	-5.474961
40.706028	-5.456117
40.703751	-5.510664
40.693443	-5.558747
40.695633	-5.623008
40.728962	-5.625992
40.761158	-5.627753
40.763908	-5.603653
40.785496	-5.556614
40.827675	-5.520139
40.877945	-5.477692
40.912735	-5.471256
40.877079	-5.527261
40.846882	-5.587528
40.821053	-5.643889
40.843292	-5.652436
40.866039	-5.631072
40.912163	-5.593453
40.948063	-5.642480
40.934910	-5.694600
40.900955	-5.753864
40.872894	-5.796864
40.871342	-5.834622
40.870529	-5.845186
40.841858	-5.857897
40.838943	-5.871436
40.841541	-5.905636
40.814167	-5.905355
40.801258	-5.926825
40.776215	-5.962511
40.763321	-6.000861
40.758514	-6.017050
40.728443	-6.047736
40.685627	-6.066936
40.679794	-6.090917
40.664722	-6.081814
40.660324	-6.101300
40.634945	-6.140456
40.615227	-6.201411
40.603115	-6.243564
40.595901	-6.310825
40.609032	-6.340097
40.597580	-6.351525
40.597385	-6.378922
40.603291	-6.412819
40.599506	-6.447644
40.584770	-6.490267
40.552559	-6.570561
40.509071	-6.635381
40.457779	-6.696853
40.443035	-6.722511
40.435646	-6.772442
40.443516	-6.806061
40.471489	-6.787486
40.473743	-6.813717
40.464031	-6.862978
40.497635	-6.874389
40.496792	-6.916161
40.516575	-6.905144
40.545113	-6.859525
40.566956	-6.801594
40.598557	-6.774069
40.617138	-6.728611
40.641727	-6.742694
40.672409	-6.738903
40.628651	-6.715739
40.635910	-6.696697
40.630444	-6.668494
40.620716	-6.646789
40.627823	-6.622314
40.645958	-6.572261
40.677734	-6.571439
40.697773	-6.609764
40.743336	-6.622675
40.763454	-6.630261
40.786682	-6.565472
40.810463	-6.506700
40.825550	-6.498997
40.879768	-6.476439
40.892685	-6.417844
40.866646	-6.376578
40.855141	-6.346933
40.866833	-6.273792
40.856499	-6.224547
40.822968	-6.171103
40.837967	-6.151536
40.879807	-6.102992
40.913555	-6.091105
40.911266	-6.072597
40.923019	-6.017206
40.962006	-5.989950
40.989151	-5.933628
40.995525	-5.899845
41.015099	-5.898142
41.017086	-5.944539
41.039581	-5.909875
41.032009	-5.888500
41.019199	-5.861264
41.041401	-5.871422
41.077232	-5.916447
41.104584	-5.937969
41.132359	-5.863614
41.136932	-5.803009
41.143906	-5.774614
41.172909	-5.772750
41.180355	-5.850342
41.180412	-5.906225
41.203949	-5.939239
41.238701	-5.857319
41.284458	-5.817208
41.338612	-5.808256
41.393814	-5.807839
41.444653	-5.785686
41.490429	-5.762794
41.517616	-5.802086
41.512096	-5.823645
41.521816	-5.860169
41.556335	-5.899069
41.607128	-5.901994
41.636532	-5.905075
41.666153	-5.888889
41.659195	-5.852950
41.670341	-5.821978
41.677582	-5.789691
41.709732	-5.794005
41.722801	-5.861625
41.730984	-5.910486
41.768848	-5.937045
41.813850	-5.981581
41.846497	-6.001036
41.851307	-5.964642
41.847450	-5.900747
41.849930	-5.864297
41.864178	-5.865211
41.880707	-5.867095
41.877445	-5.970756
41.876713	-6.012475
41.884163	-6.095522
41.881615	-6.148864
41.930492	-6.139353
41.960957	-6.181914
41.984203	-6.212950
41.983086	-6.177875
41.993595	-6.131722
42.017986	-6.147406
42.035404	-6.185380
42.069748	-6.261066
42.079350	-6.296422
42.097660	-6.302164
42.124344	-6.316770
42.150867	-6.295322
42.160477	-6.234867
42.146023	-6.216297
42.157944	-6.185486
42.160290	-6.130991
42.179020	-6.207614
42.193840	-6.249020
42.212811	-6.256320
42.244709	-6.276628
42.256729	-6.287761
42.260151	-6.273964
42.233997	-6.238070
42.212997	-6.210978
42.231853	-6.177228
42.225033	-6.154528
42.203842	-6.105564
42.226391	-6.121550
42.260944	-6.184464
42.290073	-6.206222
42.302174	-6.260906
42.324299	-6.272942
42.344673	-6.310280
42.367233	-6.323897
42.396049	-6.317905
42.380722	-6.265520
42.391682	-6.222208
42.407131	-6.201892
42.396393	-6.163561
42.371246	-6.187342
42.345783	-6.166586
42.342300	-6.134969
42.353329	-6.117630
42.352463	-6.096281
42.352135	-6.049597
42.356754	-5.991900
42.374168	-6.015186
42.391548	-6.113022
42.407322	-6.153944
42.426979	-6.179205
42.444328	-6.170989
42.455727	-6.126083
42.457714	-6.097650
42.463127	-6.105525
42.470375	-6.165470
42.487141	-6.200286
42.494179	-6.172900
42.493244	-6.104725
42.500378	-6.121634
42.504917	-6.160478
42.521152	-6.216681
42.540577	-6.241066
42.532391	-6.185361
42.520977	-6.128042
42.521351	-6.063281
42.556969	-6.082130
42.587009	-6.104586
42.605778	-6.110639
42.631783	-6.107567
42.658539	-6.045506
42.683323	-6.010997
42.698845	-5.942070
42.716930	-5.907978
42.738972	-5.888875
42.745995	-5.834922
42.763332	-5.780856
42.788288	-5.743708
42.806366	-5.704225
42.809036	-5.689025
42.809032	-5.639847
42.822933	-5.574725
42.867313	-5.454614
42.833256	-5.296247
42.819290	-5.210469
42.818310	-5.133889
42.801147	-5.069922
42.804020	-4.982503
42.800056	-4.933928
42.796333	-4.872603
42.799648	-4.833416
42.808327	-4.746328
42.821732	-4.690047
42.818825	-4.597281
42.813774	-4.494253
42.813751	-4.454417
42.805687	-4.426720
42.795097	-4.404322
42.790485	-4.390950
42.785664	-4.393445
42.756031	-4.395650
42.721752	-4.359944
42.688129	-4.312158
42.623619	-4.233170
42.606483	-4.185453
42.623051	-4.121453
42.597240	-4.041553
42.584740	-3.968747
42.562771	-3.896358
42.552986	-3.831342
42.527176	-3.781386
42.496529	-3.733692
42.474892	-3.631439
42.473495	-3.571078
42.469818	-3.516325
42.474792	-3.454322
42.514519	-3.401042
42.571926	-3.396706
42.560356	-3.412395
42.534325	-3.430475
42.500664	-3.469105
42.499977	-3.495445
42.539440	-3.462322
42.555141	-3.470764
42.529774	-3.512983
42.512077	-3.568078
42.511623	-3.657931
42.527889	-3.750081
42.549728	-3.751083
42.534821	-3.721183
42.558029	-3.721231
42.565594	-3.685489
42.592178	-3.644231
42.612679	-3.651111
42.631157	-3.664539
42.631058	-3.620778
42.652405	-3.559339
42.684425	-3.569461
42.731365	-3.607058
42.725792	-3.570761
42.712765	-3.496356
42.699455	-3.446525
42.690369	-3.407833
42.688782	-3.386422
42.689217	-3.383620
42.685478	-3.377467
42.677979	-3.361750
42.665718	-3.329969
42.663799	-3.277831
42.651707	-3.221228
42.645065	-3.181922
42.642914	-3.174514
42.631958	-3.161069
42.614517	-3.104006
42.612400	-3.024920
42.616413	-2.910003
42.612331	-2.799003
42.593445	-2.718506
42.575588	-2.648569
42.583344	-2.545367
42.594948	-2.430536
42.607857	-2.330208
42.624470	-2.235608
42.626110	-2.143039
42.624844	-2.102725
>
#Neo-Pal
42.628452	-7.374469
42.631550	-7.360011
42.639553	-7.351978
42.648457	-7.354545
42.652786	-7.365917
42.653442	-7.387069
42.652992	-7.396369
42.650505	-7.404333
42.650497	-7.404644
42.650482	-7.405264
42.649632	-7.412061
42.639652	-7.425589
42.634499	-7.429703
42.639721	-7.442053
42.656662	-7.454314
42.660393	-7.471261
42.658916	-7.484553
42.650234	-7.491920
42.633095	-7.487714
42.622578	-7.494680
42.600677	-7.487775
42.591160	-7.482369
42.584167	-7.486084
42.585396	-7.501658
42.583809	-7.519272
42.571777	-7.531744
42.568359	-7.548961
42.550419	-7.549358
42.539394	-7.548841
42.522350	-7.568197
42.509117	-7.573461
42.490654	-7.558025
42.484970	-7.536997
42.485577	-7.521842
42.493404	-7.502992
42.504185	-7.485203
42.514774	-7.475147
42.520172	-7.461133
42.525658	-7.443403
42.521889	-7.428039
42.509346	-7.414147
42.507835	-7.400439
42.513615	-7.389539
42.524563	-7.363672
42.537674	-7.353708
42.545490	-7.343817
42.559891	-7.347547
42.573391	-7.350003
42.585739	-7.353028
42.591877	-7.355781
42.601128	-7.363325
42.610764	-7.373994
42.617153	-7.375831
42.622925	-7.374845
42.627132	-7.371925
42.627140	-7.371617
>
43.074219	-7.568814
43.085262	-7.559020
43.103817	-7.552081
43.114708	-7.548217
43.127819	-7.538511
43.134708	-7.529447
43.135174	-7.510381
43.123562	-7.477608
43.121670	-7.470325
43.141850	-7.452792
43.173878	-7.448936
43.202187	-7.437392
43.210304	-7.424292
43.220295	-7.399992
43.236916	-7.376919
43.252224	-7.370708
43.271629	-7.375967
43.281635	-7.419386
43.285931	-7.432125
43.283512	-7.456481
43.282753	-7.488125
43.289799	-7.519508
43.289810	-7.547114
43.285835	-7.568570
43.264309	-7.556567
43.243752	-7.551514
43.237053	-7.534269
43.222027	-7.547661
43.206062	-7.561319
43.172863	-7.593558
43.158134	-7.594417
43.139938	-7.605436
43.129356	-7.605864
43.105965	-7.604108
43.086155	-7.596900
43.076035	-7.587972
43.069252	-7.574517
43.081936	-7.554172
43.108601	-7.544486
43.126060	-7.535300
43.131870	-7.513980
43.124794	-7.483611
43.120007	-7.472439
43.121670	-7.470325
>
42.475624	-6.758400
42.491875	-6.724578
42.511345	-6.676900
42.519154	-6.651131
42.559200	-6.567797
42.548874	-6.580492
42.541943	-6.582747
42.539425	-6.582047
42.522694	-6.565703
42.522888	-6.553931
42.534500	-6.532908
42.560680	-6.492175
42.574203	-6.480186
42.585896	-6.467514
42.587086	-6.450489
42.580750	-6.414933
42.578136	-6.390661
42.582962	-6.375600
42.604488	-6.350472
42.609322	-6.334472
42.622330	-6.309391
42.643288	-6.306253
42.657738	-6.307903
42.667191	-6.337364
42.663067	-6.382280
42.665184	-6.423653
42.656776	-6.490175
42.644608	-6.489489
42.642601	-6.513956
42.643433	-6.533233
42.647884	-6.542069
42.658981	-6.538072
42.669415	-6.518522
42.688789	-6.513847
42.705418	-6.523067
42.707027	-6.537106
42.690380	-6.557086
42.689693	-6.570428
42.663822	-6.591961
42.674820	-6.607539
42.677704	-6.613536
42.670422	-6.662381
42.658752	-6.711064
42.642635	-6.750569
42.627712	-6.786994
42.613041	-6.809755
42.582497	-6.808355
42.569645	-6.795180
42.562965	-6.783467
42.559795	-6.768469
42.548443	-6.748536
42.530693	-6.738619
42.523327	-6.739295
42.510689	-6.751564
42.503277	-6.767111
42.493057	-6.772950
42.486233	-6.768991
42.481731	-6.763878
42.478828	-6.759130
42.478790	-6.761297
>
40.603268	-4.633517
40.617310	-4.621203
40.637787	-4.619144
40.658253	-4.636367
40.669739	-4.652972
40.678204	-4.697003
40.676792	-4.717494
40.657909	-4.728875
40.654217	-4.736997
40.653000	-4.772547
40.647999	-4.847244
40.647976	-4.856283
40.629299	-4.870330
40.626049	-4.880553
40.628281	-4.904661
40.627014	-4.939594
40.624836	-4.970903
40.622696	-4.988955
40.602165	-5.003250
40.592644	-5.024547
40.581539	-5.090678
40.569687	-5.115244
40.564362	-5.122117
40.548515	-5.116547
40.540371	-5.087889
40.543514	-5.053322
40.547695	-4.988375
40.547588	-4.954678
40.551838	-4.922217
40.560501	-4.873228
40.564968	-4.838347
40.572624	-4.811905
40.581642	-4.790884
40.592941	-4.778894
40.603775	-4.766903
40.607967	-4.740422
40.605938	-4.714220
40.607571	-4.697964
40.620693	-4.691083
40.630138	-4.680272
40.620495	-4.663675
40.609005	-4.648286
40.602802	-4.641342
40.605106	-4.634422
40.606491	-4.632319
40.606030	-4.629608
>
40.290939	-5.864006
40.271004	-5.876483
40.262978	-5.894294
40.261784	-5.917639
40.251415	-5.938089
40.237244	-5.949164
40.218464	-5.960134
40.200951	-5.981003
40.184711	-6.009675
40.180435	-6.038606
40.179363	-6.068208
40.196941	-6.095864
40.214561	-6.103472
40.216503	-6.112800
40.209229	-6.123403
40.217381	-6.133183
40.226547	-6.135806
40.235035	-6.154583
40.259365	-6.175561
40.284664	-6.160311
40.295395	-6.132997
40.297298	-6.094372
40.295120	-6.067639
40.294250	-6.046033
40.290775	-6.030066
40.289696	-6.006361
40.301266	-5.964050
40.302044	-5.937686
40.294376	-5.905144
40.290798	-5.896078
40.290504	-5.881980
40.291767	-5.872117
40.292542	-5.864639
40.290516	-5.860700
40.290520	-5.860400
>
40.108734	-6.117672
40.095242	-6.111667
40.084091	-6.119169
40.068302	-6.129542
40.063988	-6.141986
40.058521	-6.154400
40.045414	-6.169906
40.032784	-6.184522
40.026249	-6.190928
40.015553	-6.198720
40.007397	-6.205675
40.003674	-6.208567
39.992531	-6.215147
39.979446	-6.228839
39.966030	-6.249078
39.951008	-6.268672
39.943474	-6.280106
39.936401	-6.291250
39.924229	-6.304642
39.914574	-6.318989
39.901913	-6.334147
39.888966	-6.352570
39.877842	-6.371931
39.864189	-6.391211
39.848728	-6.408053
39.841145	-6.421539
39.841217	-6.445066
39.838505	-6.456306
39.823536	-6.470461
39.818428	-6.472991
39.809460	-6.458736
39.806812	-6.451814
39.791084	-6.456419
39.796268	-6.490497
39.797871	-6.518225
39.801453	-6.537384
39.804470	-6.562478
39.807106	-6.582803
39.820972	-6.592458
39.830399	-6.606153
39.826015	-6.619417
39.832790	-6.626478
39.845692	-6.638800
39.859608	-6.632983
39.866005	-6.622758
39.878429	-6.648480
39.882412	-6.669767
39.889206	-6.675944
39.901974	-6.670097
39.915096	-6.657400
39.913467	-6.632900
39.910820	-6.613736
39.907738	-6.579950
39.912682	-6.547308
39.916374	-6.506572
39.927902	-6.477992
39.948025	-6.444578
39.961544	-6.447953
39.967957	-6.463953
39.966026	-6.496716
39.962051	-6.540756
39.958992	-6.571095
39.954830	-6.598114
39.979294	-6.620364
40.009678	-6.607289
40.043594	-6.576686
40.055573	-6.536425
40.061588	-6.507625
40.068356	-6.474361
40.063324	-6.444931
40.063267	-6.420131
40.064190	-6.391472
40.072712	-6.376175
40.066544	-6.358969
40.070923	-6.328911
40.074104	-6.316747
40.084728	-6.283858
40.088287	-6.261239
40.090485	-6.252628
40.096561	-6.230667
40.096214	-6.207045
40.090012	-6.190147
40.089596	-6.170708
40.091770	-6.146553
40.093487	-6.139125
40.096050	-6.137094
40.103260	-6.131292
40.106098	-6.125680
40.106144	-6.122395
40.106014	-6.114917
40.105274	-6.118486
>
40.043133	-6.893022
40.028004	-6.878447
40.021870	-6.863000
40.019810	-6.839336
40.020016	-6.817245
40.034649	-6.798631
40.044342	-6.785520
40.049553	-6.741781
40.053894	-6.719217
40.060825	-6.705403
40.056923	-6.679878
40.069862	-6.664758
40.088905	-6.630100
40.104511	-6.619831
40.116634	-6.611242
40.135696	-6.613339
40.147274	-6.635242
40.149925	-6.666742
40.149033	-6.702614
40.137299	-6.727058
40.120670	-6.754320
40.103210	-6.776458
40.093590	-6.797956
40.082569	-6.819997
40.069099	-6.849417
40.056610	-6.875275
40.046154	-6.891636
40.041874	-6.898355
40.039268	-6.901847
40.039268	-6.901847
>
39.770245	-7.313061
39.771706	-7.309850
39.761787	-7.291286
39.749912	-7.267892
39.734238	-7.249108
39.736538	-7.229569
39.748177	-7.204155
39.772198	-7.190831
39.796963	-7.164725
39.816383	-7.150897
39.842381	-7.131361
39.861675	-7.112447
39.885773	-7.063600
39.894821	-7.039200
39.909260	-7.009925
39.916168	-6.988117
39.923286	-6.967206
39.939610	-6.934691
39.961239	-6.901753
39.965683	-6.898331
39.973915	-6.901011
39.976528	-6.908267
39.982029	-6.920703
39.991474	-6.931489
39.998249	-6.937703
40.000565	-6.959283
39.988949	-6.986322
39.974361	-7.012047
39.957550	-7.044544
39.940544	-7.074925
39.926777	-7.093789
39.912434	-7.117689
39.898277	-7.143375
39.885597	-7.164639
39.883480	-7.186911
39.880592	-7.222267
39.871853	-7.251420
39.865459	-7.268742
39.855476	-7.301405
39.837303	-7.339083
39.823254	-7.367681
39.808887	-7.399530
39.786484	-7.430125
39.772766	-7.435486
39.769073	-7.435919
39.763123	-7.443697
39.748634	-7.461216
39.741535	-7.459717
39.735645	-7.455892
39.734604	-7.442461
39.736366	-7.436586
39.731907	-7.421522
39.728897	-7.422283
39.721722	-7.432981
39.709572	-7.449106
39.699856	-7.432631
39.693443	-7.422245
39.695374	-7.409247
39.700600	-7.393419
39.705662	-7.374903
39.716034	-7.355717
39.705994	-7.342508
39.696823	-7.350450
39.693623	-7.339911
39.697613	-7.336805
39.708355	-7.330417
39.707699	-7.319686
39.700912	-7.314647
39.687866	-7.320941
39.674564	-7.328414
39.676212	-7.307681
39.689430	-7.294256
39.694225	-7.286130
39.700943	-7.265000
39.704170	-7.264836
39.718212	-7.274625
39.729977	-7.292953
39.745579	-7.314419
39.754658	-7.319853
39.760941	-7.317139
39.768642	-7.312697
39.774033	-7.308755
39.768219	-7.311192
>
41.114475	-8.654083
41.094749	-8.647486
41.061272	-8.643169
